dataset,seed,displacement,protocol,metric,method,n_queries,coverage,conditional_cost
breast_cancer,41,1.0,immutable_top3,scaled_l2,native_exact_sparse,82,1.0,1.215227437736161
breast_cancer,53,0.0,free,weighted_l1,metric_projection,83,1.0,1.2691233911689994
breast_cancer,53,0.0,free,weighted_l1,metric_repair,83,1.0,1.2691233911689994
breast_cancer,53,0.0,free,weighted_l1,fixed_support_exact,83,1.0,1.2691233911689994
breast_cancer,53,0.0,free,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,0.0,free,scaled_l2,metric_projection,83,1.0,0.9629099752767167
breast_cancer,53,0.0,free,scaled_l2,metric_repair,83,1.0,0.9629099752767167
breast_cancer,53,0.0,free,scaled_l2,fixed_support_exact,83,1.0,0.9629099752767167
breast_cancer,53,0.0,free,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,53,0.0,immutable,weighted_l1,metric_projection,83,1.0,1.2691233911689994
breast_cancer,53,0.0,immutable,weighted_l1,metric_repair,83,1.0,1.2691233911689994
breast_cancer,53,0.0,immutable,weighted_l1,fixed_support_exact,83,1.0,1.2691233911689994
breast_cancer,53,0.0,immutable,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,0.0,immutable,scaled_l2,metric_projection,83,1.0,0.9629099752767167
breast_cancer,53,0.0,immutable,scaled_l2,metric_repair,83,1.0,0.9629099752767167
breast_cancer,53,0.0,immutable,scaled_l2,fixed_support_exact,83,1.0,0.9629099752767167
breast_cancer,53,0.0,immutable,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,53,0.0,immutable_top3,weighted_l1,metric_projection,83,0.13253012048192772,0.2600699310552267
breast_cancer,53,0.0,immutable_top3,weighted_l1,metric_repair,83,0.1686746987951807,0.6205389211323721
breast_cancer,53,0.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.1927710843373494,0.7510668101888041
breast_cancer,53,0.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,0.0,immutable_top3,scaled_l2,metric_projection,83,0.13253012048192772,0.25374578009222454
breast_cancer,53,0.0,immutable_top3,scaled_l2,metric_repair,83,0.1686746987951807,0.5651910218903718
breast_cancer,53,0.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.1927710843373494,0.74671895640174
breast_cancer,53,0.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,53,1.0,free,weighted_l1,metric_projection,83,1.0,1.2691233911689994
breast_cancer,53,1.0,free,weighted_l1,metric_repair,83,1.0,1.2691233911689994
breast_cancer,53,1.0,free,weighted_l1,fixed_support_exact,83,1.0,1.2691233911689994
breast_cancer,53,1.0,free,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,1.0,free,scaled_l2,metric_projection,83,1.0,0.9629099752767167
breast_cancer,53,1.0,free,scaled_l2,metric_repair,83,1.0,0.9629099752767167
breast_cancer,53,1.0,free,scaled_l2,fixed_support_exact,83,1.0,0.9629099752767167
breast_cancer,53,1.0,free,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,53,1.0,immutable,weighted_l1,metric_projection,83,1.0,1.2691233911689994
breast_cancer,53,1.0,immutable,weighted_l1,metric_repair,83,1.0,1.2691233911689994
breast_cancer,53,1.0,immutable,weighted_l1,fixed_support_exact,83,1.0,1.2691233911689994
breast_cancer,53,1.0,immutable,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,1.0,immutable,scaled_l2,metric_projection,83,1.0,0.9629099752767167
breast_cancer,53,1.0,immutable,scaled_l2,metric_repair,83,1.0,0.9629099752767167
breast_cancer,53,1.0,immutable,scaled_l2,fixed_support_exact,83,1.0,0.9629099752767167
breast_cancer,53,1.0,immutable,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,53,1.0,immutable_top3,weighted_l1,metric_projection,83,0.13253012048192772,0.2600699310552267
breast_cancer,53,1.0,immutable_top3,weighted_l1,metric_repair,83,0.1686746987951807,0.6205389211323721
breast_cancer,53,1.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.1927710843373494,0.7510668101888041
breast_cancer,53,1.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,1.2691233911689994
breast_cancer,53,1.0,immutable_top3,scaled_l2,metric_projection,83,0.13253012048192772,0.25374578009222454
breast_cancer,53,1.0,immutable_top3,scaled_l2,metric_repair,83,0.1686746987951807,0.5651910218903718
breast_cancer,53,1.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.1927710843373494,0.74671895640174
breast_cancer,53,1.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,0.9629099752767167
breast_cancer,61,0.0,free,weighted_l1,metric_projection,77,1.0,0.9186115434878185
breast_cancer,61,0.0,free,weighted_l1,metric_repair,77,1.0,0.9186115434878185
breast_cancer,61,0.0,free,weighted_l1,fixed_support_exact,77,1.0,0.9186115434878185
breast_cancer,61,0.0,free,weighted_l1,native_exact_sparse,77,1.0,0.9186115434878185
breast_cancer,61,0.0,free,scaled_l2,metric_projection,77,1.0,0.8936025707399937
breast_cancer,61,0.0,free,scaled_l2,metric_repair,77,1.0,0.8936025707399937
breast_cancer,61,0.0,free,scaled_l2,fixed_support_exact,77,1.0,0.8936025707399937
breast_cancer,61,0.0,free,scaled_l2,native_exact_sparse,77,1.0,0.8936025707399937
breast_cancer,61,0.0,immutable,weighted_l1,metric_projection,77,1.0,0.9186115434878185
breast_cancer,61,0.0,immutable,weighted_l1,metric_repair,77,1.0,0.9186115434878185
breast_cancer,61,0.0,immutable,weighted_l1,fixed_support_exact,77,1.0,0.9186115434878185
breast_cancer,61,0.0,immutable,weighted_l1,native_exact_sparse,77,1.0,0.9186115434878185
breast_cancer,61,0.0,immutable,scaled_l2,metric_projection,77,0.948051948051948,0.8246573677142739
breast_cancer,61,0.0,immutable,scaled_l2,metric_repair,77,0.948051948051948,0.8246573677142739
breast_cancer,61,0.0,immutable,scaled_l2,fixed_support_exact,77,1.0,0.8975472963137153
breast_cancer,61,0.0,immutable,scaled_l2,native_exact_sparse,77,1.0,0.8975472963137153
breast_cancer,61,0.0,immutable_top3,weighted_l1,metric_projection,77,0.5714285714285714,1.0741313433895898
breast_cancer,61,0.0,immutable_top3,weighted_l1,metric_repair,77,0.5714285714285714,1.0741313433895898
breast_cancer,61,0.0,immutable_top3,weighted_l1,fixed_support_exact,77,0.8961038961038961,1.09487318948143
breast_cancer,61,0.0,immutable_top3,weighted_l1,native_exact_sparse,77,1.0,0.9186115434878185
breast_cancer,61,0.0,immutable_top3,scaled_l2,metric_projection,77,0.4675324675324675,0.9452302045329323
breast_cancer,61,0.0,immutable_top3,scaled_l2,metric_repair,77,0.4675324675324675,0.9452302045329323
breast_cancer,61,0.0,immutable_top3,scaled_l2,fixed_support_exact,77,0.8961038961038961,1.09487318948143
breast_cancer,61,0.0,immutable_top3,scaled_l2,native_exact_sparse,77,1.0,0.8975472963137153
breast_cancer,61,1.0,free,weighted_l1,metric_projection,83,1.0,0.883498881305101
breast_cancer,61,1.0,free,weighted_l1,metric_repair,83,1.0,0.883498881305101
breast_cancer,61,1.0,free,weighted_l1,fixed_support_exact,83,1.0,0.883498881305101
breast_cancer,61,1.0,free,weighted_l1,native_exact_sparse,83,1.0,0.883498881305101
breast_cancer,61,1.0,free,scaled_l2,metric_projection,83,1.0,0.8588464038465445
breast_cancer,61,1.0,free,scaled_l2,metric_repair,83,1.0,0.8588464038465445
breast_cancer,61,1.0,free,scaled_l2,fixed_support_exact,83,1.0,0.8588464038465445
breast_cancer,61,1.0,free,scaled_l2,native_exact_sparse,83,1.0,0.8588464038465445
breast_cancer,61,1.0,immutable,weighted_l1,metric_projection,83,1.0,0.883498881305101
breast_cancer,61,1.0,immutable,weighted_l1,metric_repair,83,1.0,0.883498881305101
breast_cancer,61,1.0,immutable,weighted_l1,fixed_support_exact,83,1.0,0.883498881305101
breast_cancer,61,1.0,immutable,weighted_l1,native_exact_sparse,83,1.0,0.883498881305101
breast_cancer,61,1.0,immutable,scaled_l2,metric_projection,83,0.963855421686747,0.8456349578344664
breast_cancer,61,1.0,immutable,scaled_l2,metric_repair,83,0.963855421686747,0.8456349578344664
breast_cancer,61,1.0,immutable,scaled_l2,fixed_support_exact,83,1.0,0.8654401293077357
breast_cancer,61,1.0,immutable,scaled_l2,native_exact_sparse,83,1.0,0.8654401293077357
breast_cancer,61,1.0,immutable_top3,weighted_l1,metric_projection,83,0.6506024096385542,1.0270750061331293
breast_cancer,61,1.0,immutable_top3,weighted_l1,metric_repair,83,0.6506024096385542,1.0270750061331293
breast_cancer,61,1.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.891566265060241,1.0652848311101373
breast_cancer,61,1.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,0.883498881305101
breast_cancer,61,1.0,immutable_top3,scaled_l2,metric_projection,83,0.5421686746987951,0.9867405948490434
breast_cancer,61,1.0,immutable_top3,scaled_l2,metric_repair,83,0.5421686746987951,0.9867405948490434
breast_cancer,61,1.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.891566265060241,1.0652650080927626
breast_cancer,61,1.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,0.8654401293077357
breast_cancer,73,0.0,free,weighted_l1,metric_projection,83,1.0,1.024031370500212
breast_cancer,73,0.0,free,weighted_l1,metric_repair,83,1.0,1.024031370500212
breast_cancer,73,0.0,free,weighted_l1,fixed_support_exact,83,1.0,1.024031370500212
breast_cancer,73,0.0,free,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,0.0,free,scaled_l2,metric_projection,83,1.0,1.0146922885566902
breast_cancer,73,0.0,free,scaled_l2,metric_repair,83,1.0,1.0146922885566902
breast_cancer,73,0.0,free,scaled_l2,fixed_support_exact,83,1.0,1.0146922885566902
breast_cancer,73,0.0,free,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,73,0.0,immutable,weighted_l1,metric_projection,83,1.0,1.024031370500212
breast_cancer,73,0.0,immutable,weighted_l1,metric_repair,83,1.0,1.024031370500212
breast_cancer,73,0.0,immutable,weighted_l1,fixed_support_exact,83,1.0,1.024031370500212
breast_cancer,73,0.0,immutable,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,0.0,immutable,scaled_l2,metric_projection,83,1.0,1.0146922885566902
breast_cancer,73,0.0,immutable,scaled_l2,metric_repair,83,1.0,1.0146922885566902
breast_cancer,73,0.0,immutable,scaled_l2,fixed_support_exact,83,1.0,1.0146922885566902
breast_cancer,73,0.0,immutable,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,73,0.0,immutable_top3,weighted_l1,metric_projection,83,0.21686746987951808,1.0104140515930817
breast_cancer,73,0.0,immutable_top3,weighted_l1,metric_repair,83,0.24096385542168675,0.9734525305776701
breast_cancer,73,0.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.26506024096385544,0.9149258547427469
breast_cancer,73,0.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,0.0,immutable_top3,scaled_l2,metric_projection,83,0.18072289156626506,0.9796630564692229
breast_cancer,73,0.0,immutable_top3,scaled_l2,metric_repair,83,0.20481927710843373,0.9169818618291506
breast_cancer,73,0.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.26506024096385544,0.9149258547427469
breast_cancer,73,0.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,73,1.0,free,weighted_l1,metric_projection,83,1.0,1.024031370500212
breast_cancer,73,1.0,free,weighted_l1,metric_repair,83,1.0,1.024031370500212
breast_cancer,73,1.0,free,weighted_l1,fixed_support_exact,83,1.0,1.024031370500212
breast_cancer,73,1.0,free,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,1.0,free,scaled_l2,metric_projection,83,1.0,1.0146922885566902
breast_cancer,73,1.0,free,scaled_l2,metric_repair,83,1.0,1.0146922885566902
breast_cancer,73,1.0,free,scaled_l2,fixed_support_exact,83,1.0,1.0146922885566902
breast_cancer,73,1.0,free,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,73,1.0,immutable,weighted_l1,metric_projection,83,1.0,1.024031370500212
breast_cancer,73,1.0,immutable,weighted_l1,metric_repair,83,1.0,1.024031370500212
breast_cancer,73,1.0,immutable,weighted_l1,fixed_support_exact,83,1.0,1.024031370500212
breast_cancer,73,1.0,immutable,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,1.0,immutable,scaled_l2,metric_projection,83,1.0,1.0146922885566902
breast_cancer,73,1.0,immutable,scaled_l2,metric_repair,83,1.0,1.0146922885566902
breast_cancer,73,1.0,immutable,scaled_l2,fixed_support_exact,83,1.0,1.0146922885566902
breast_cancer,73,1.0,immutable,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,73,1.0,immutable_top3,weighted_l1,metric_projection,83,0.21686746987951808,1.0104140515930817
breast_cancer,73,1.0,immutable_top3,weighted_l1,metric_repair,83,0.24096385542168675,0.9734525305776701
breast_cancer,73,1.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.26506024096385544,0.9149258547427469
breast_cancer,73,1.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,1.024031370500212
breast_cancer,73,1.0,immutable_top3,scaled_l2,metric_projection,83,0.18072289156626506,0.9796630564692229
breast_cancer,73,1.0,immutable_top3,scaled_l2,metric_repair,83,0.20481927710843373,0.9169818618291506
breast_cancer,73,1.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.26506024096385544,0.9149258547427469
breast_cancer,73,1.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,1.0146922885566902
breast_cancer,89,0.0,free,weighted_l1,metric_projection,72,1.0,1.0270362658848597
breast_cancer,89,0.0,free,weighted_l1,metric_repair,72,1.0,1.0270362658848597
breast_cancer,89,0.0,free,weighted_l1,fixed_support_exact,72,1.0,1.0270362658848597
breast_cancer,89,0.0,free,weighted_l1,native_exact_sparse,72,1.0,1.0270362658848597
breast_cancer,89,0.0,free,scaled_l2,metric_projection,72,1.0,0.9328650910054334
breast_cancer,89,0.0,free,scaled_l2,metric_repair,72,1.0,0.9328650910054334
breast_cancer,89,0.0,free,scaled_l2,fixed_support_exact,72,1.0,0.9328650910054334
breast_cancer,89,0.0,free,scaled_l2,native_exact_sparse,72,1.0,0.9328650910054334
breast_cancer,89,0.0,immutable,weighted_l1,metric_projection,72,1.0,1.0270362658848597
breast_cancer,89,0.0,immutable,weighted_l1,metric_repair,72,1.0,1.0270362658848597
breast_cancer,89,0.0,immutable,weighted_l1,fixed_support_exact,72,1.0,1.0270362658848597
breast_cancer,89,0.0,immutable,weighted_l1,native_exact_sparse,72,1.0,1.0270362658848597
breast_cancer,89,0.0,immutable,scaled_l2,metric_projection,72,0.9861111111111112,0.9384956685885586
breast_cancer,89,0.0,immutable,scaled_l2,metric_repair,72,1.0,0.9677751794432585
breast_cancer,89,0.0,immutable,scaled_l2,fixed_support_exact,72,1.0,0.9331302635754187
breast_cancer,89,0.0,immutable,scaled_l2,native_exact_sparse,72,1.0,0.9331302635754187
breast_cancer,89,0.0,immutable_top3,weighted_l1,metric_projection,72,0.4027777777777778,0.5682168341224518
breast_cancer,89,0.0,immutable_top3,weighted_l1,metric_repair,72,0.5694444444444444,1.8006710641176429
breast_cancer,89,0.0,immutable_top3,weighted_l1,fixed_support_exact,72,0.625,1.2381181463286186
breast_cancer,89,0.0,immutable_top3,weighted_l1,native_exact_sparse,72,1.0,1.0270362658848597
breast_cancer,89,0.0,immutable_top3,scaled_l2,metric_projection,72,0.3194444444444444,0.3910965757399699
breast_cancer,89,0.0,immutable_top3,scaled_l2,metric_repair,72,0.5694444444444444,1.3804668438524421
breast_cancer,89,0.0,immutable_top3,scaled_l2,fixed_support_exact,72,0.625,1.2038476071143285
breast_cancer,89,0.0,immutable_top3,scaled_l2,native_exact_sparse,72,1.0,0.9331302635754187
breast_cancer,89,1.0,free,weighted_l1,metric_projection,77,1.0,0.9634608523326104
breast_cancer,89,1.0,free,weighted_l1,metric_repair,77,1.0,0.9634608523326104
breast_cancer,89,1.0,free,weighted_l1,fixed_support_exact,77,1.0,0.9634608523326104
breast_cancer,89,1.0,free,weighted_l1,native_exact_sparse,77,1.0,0.9634608523326104
breast_cancer,89,1.0,free,scaled_l2,metric_projection,77,1.0,0.8756526423809252
breast_cancer,89,1.0,free,scaled_l2,metric_repair,77,1.0,0.8756526423809252
breast_cancer,89,1.0,free,scaled_l2,fixed_support_exact,77,1.0,0.8756526423809252
breast_cancer,89,1.0,free,scaled_l2,native_exact_sparse,77,1.0,0.8756526423809252
breast_cancer,89,1.0,immutable,weighted_l1,metric_projection,77,1.0,0.9634608523326104
breast_cancer,89,1.0,immutable,weighted_l1,metric_repair,77,1.0,0.9634608523326104
breast_cancer,89,1.0,immutable,weighted_l1,fixed_support_exact,77,1.0,0.9634608523326104
breast_cancer,89,1.0,immutable,weighted_l1,native_exact_sparse,77,1.0,0.9634608523326104
breast_cancer,89,1.0,immutable,scaled_l2,metric_projection,77,1.0,0.8756526423809252
breast_cancer,89,1.0,immutable,scaled_l2,metric_repair,77,1.0,0.8756526423809252
breast_cancer,89,1.0,immutable,scaled_l2,fixed_support_exact,77,1.0,0.8756526423809252
breast_cancer,89,1.0,immutable,scaled_l2,native_exact_sparse,77,1.0,0.8756526423809252
breast_cancer,89,1.0,immutable_top3,weighted_l1,metric_projection,77,0.37662337662337664,0.566494750443525
breast_cancer,89,1.0,immutable_top3,weighted_l1,metric_repair,77,0.5324675324675324,1.7994530049301087
breast_cancer,89,1.0,immutable_top3,weighted_l1,fixed_support_exact,77,0.6103896103896104,1.2005683600720105
breast_cancer,89,1.0,immutable_top3,weighted_l1,native_exact_sparse,77,1.0,0.9634608523326104
breast_cancer,89,1.0,immutable_top3,scaled_l2,metric_projection,77,0.3116883116883117,0.3957278051238717
breast_cancer,89,1.0,immutable_top3,scaled_l2,metric_repair,77,0.5324675324675324,1.3781254084597516
breast_cancer,89,1.0,immutable_top3,scaled_l2,fixed_support_exact,77,0.6103896103896104,1.16775614167535
breast_cancer,89,1.0,immutable_top3,scaled_l2,native_exact_sparse,77,1.0,0.8756526423809252
wine_binary,7,0.0,free,weighted_l1,metric_projection,21,1.0,1.0771506754907751
wine_binary,7,0.0,free,weighted_l1,metric_repair,21,1.0,1.0771506754907751
wine_binary,7,0.0,free,weighted_l1,fixed_support_exact,21,1.0,1.0771506754907751
wine_binary,7,0.0,free,weighted_l1,native_exact_sparse,21,1.0,1.0771506754907751
wine_binary,7,0.0,free,scaled_l2,metric_projection,21,1.0,1.0128851526943157
wine_binary,7,0.0,free,scaled_l2,metric_repair,21,1.0,1.0128851526943157
wine_binary,7,0.0,free,scaled_l2,fixed_support_exact,21,1.0,1.0128851526943157
wine_binary,7,0.0,free,scaled_l2,native_exact_sparse,21,1.0,1.0128851526943157
wine_binary,7,0.0,immutable,weighted_l1,metric_projection,21,0.0,
wine_binary,7,0.0,immutable,weighted_l1,metric_repair,21,0.09523809523809523,7.809887918984572
wine_binary,7,0.0,immutable,weighted_l1,fixed_support_exact,21,0.09523809523809523,0.9460345117684656
wine_binary,7,0.0,immutable,weighted_l1,native_exact_sparse,21,0.09523809523809523,0.9460345117684656
wine_binary,7,0.0,immutable,scaled_l2,metric_projection,21,0.0,
wine_binary,7,0.0,immutable,scaled_l2,metric_repair,21,0.09523809523809523,2.534163834413336
wine_binary,7,0.0,immutable,scaled_l2,fixed_support_exact,21,0.09523809523809523,0.9460345117684656
wine_binary,7,0.0,immutable,scaled_l2,native_exact_sparse,21,0.09523809523809523,0.9460345117684656
wine_binary,7,0.0,immutable_top3,weighted_l1,metric_projection,21,0.0,
wine_binary,7,0.0,immutable_top3,weighted_l1,metric_repair,21,0.0,
wine_binary,7,0.0,immutable_top3,weighted_l1,fixed_support_exact,21,0.0,
wine_binary,7,0.0,immutable_top3,weighted_l1,native_exact_sparse,21,0.09523809523809523,0.9460345117684656
